ForecastId,ConfirmedCases,Fatalities
4656,1337.36,28.73
4657,1353.77,31.08
4658,1382.27,34.06
4659,1405.54,35.7
4660,1433.65,36.35
4661,1440.64,36.74
4662,1500.45,38.22
4663,1535.09,39.59
4664,1547.07,42.11
4665,1560.42,43.05
4666,1547.89,43.09
4667,1499.8,40.05
4668,1422.32,36.31
4669,1422.01,36.26
4670,1451.94,36.67
4671,1452.18,37.0
4672,1455.53,37.08
4673,1440.39,37.13
4674,1287.73,30.76
4675,1286.43,30.76
4676,1288.51,30.71
4677,1318.06,31.05
4678,1320.03,31.44
4679,1322.13,31.56
4680,1312.96,31.53
4681,1298.02,30.89
4682,1302.1,31.12
4683,1320.25,31.1
4684,1378.44,31.46
4685,1392.46,31.9
4686,1397.3,32.27
4687,1396.43,32.95
4688,26.71,0.31
4689,20.1,0.48
4690,10.27,0.12
4691,66.17,3.73
4692,88.55,3.14
4693,56.17,0.84
4694,22.91,0.25
4695,11.88,0.02
4696,12.0,0.0
4697,12.14,0.0
4698,13.74,0.0
4699,41.33,0.14
4700,42.35,0.55
4701,16.06,1.13
4702,16.39,0.94
4703,16.39,0.95
4704,20.59,0.96
4705,53.41,1.35
4706,42.11,1.41
4707,44.74,1.44
4708,48.56,1.43
4709,33.59,1.0
4710,36.74,0.99
4711,50.11,2.91
4712,64.83,3.3
4713,61.58,3.28
4714,61.58,2.89
4715,61.79,2.87
4716,46.88,2.87
4717,35.97,0.77
4718,37.59,0.76
4719,52.27,1.15
4720,63.45,1.18
4721,63.45,0.8
4722,50.43,0.77
4723,35.55,0.77
4724,36.02,0.77
4725,37.64,0.76
4726,52.32,1.15
4727,63.66,1.18
4728,63.85,0.8
4729,50.9,0.77
4730,36.03,0.78
4731,27.25,0.0
4732,48.61,0.02
4733,34.6,0.06
4734,50.83,2.02
4735,41.88,2.51
4736,51.38,2.05
4737,54.67,1.97
4738,56.38,2.12
4739,62.03,2.69
4740,67.12,2.93
4741,69.65,2.94
4742,72.68,2.99
4743,75.76,3.27
4744,85.53,3.31
4745,88.9,2.98
4746,93.55,3.0
4747,102.06,3.0
4748,105.9,2.95
4749,111.27,3.0
4750,113.26,3.4
4751,114.25,2.95
4752,115.46,2.94
4753,116.0,2.83
4754,117.33,4.53
4755,117.45,4.5
4756,116.58,4.53
4757,116.7,4.53
4758,117.07,4.53
4759,116.85,4.53
4760,87.79,2.5
4761,88.13,2.49
4762,88.84,2.46
4763,88.13,2.56
4764,88.24,2.58
4765,88.65,2.57
4766,88.9,2.57
4767,89.0,2.55
4768,89.77,2.58
4769,91.16,2.74
4770,91.76,2.87
4771,92.23,2.87
4772,92.99,2.89
4773,95.31,2.89
4774,7.57,0.0
4775,24.68,0.0
4776,30.07,0.0
4777,32.84,0.92
4778,33.29,1.28
4779,15.04,0.4
4780,15.31,0.02
4781,15.15,0.02
4782,15.32,0.0
4783,15.83,0.0
4784,15.91,0.03
4785,16.0,0.03
4786,16.0,0.34
4787,16.07,0.35
4788,16.39,0.0
4789,16.96,0.03
4790,17.06,0.03
4791,17.09,0.0
4792,17.78,0.06
4793,17.95,0.49
4794,19.95,0.0
4795,20.99,0.01
4796,19.03,0.05
4797,21.09,5.71
4798,21.06,5.71
4799,22.09,5.75
4800,22.09,5.75
4801,22.09,5.69
4802,22.09,5.69
4803,18.78,1.96
4804,18.78,1.95
4805,18.82,1.95
4806,20.02,2.01
4807,20.41,2.01
4808,20.69,1.95
4809,20.71,1.95
4810,19.84,1.96
4811,19.85,1.95
4812,19.88,1.95
4813,21.03,2.01
4814,21.05,2.01
4815,21.05,1.95
4816,21.04,1.95
4817,1432.41,17.84
4818,1668.76,20.55
4819,1792.22,23.37
4820,1901.95,26.58
4821,2068.06,28.65
4822,2298.04,33.9
4823,2460.17,39.02
4824,2560.16,43.27
4825,2715.35,47.75
4826,2883.02,48.58
4827,2932.54,52.12
4828,3075.2,60.94
4829,3141.17,63.78
4830,3225.04,69.84
4831,3353.68,74.02
4832,3474.78,80.11
4833,3623.53,87.78
4834,3753.11,95.71
4835,3880.85,104.24
4836,4000.32,134.68
4837,4100.13,148.7
4838,4239.53,165.94
4839,4355.23,172.91
4840,4395.42,172.99
4841,4397.46,172.99
4842,4316.69,165.61
4843,4318.15,165.61
4844,4328.37,165.93
4845,4354.69,169.04
4846,3488.09,125.9
4847,3499.4,126.62
4848,3501.32,126.9
4849,3460.33,122.71
4850,3463.59,122.76
4851,3497.72,123.06
4852,3512.37,124.47
4853,3534.39,125.9
4854,3596.96,126.87
4855,3647.07,127.5
4856,3676.65,123.49
4857,3697.53,124.02
4858,3735.56,124.42
4859,3770.61,126.47
4860,51.27,0.06
4861,56.35,0.28
4862,59.91,0.28
4863,64.29,0.99
4864,71.75,0.28
4865,73.05,0.35
4866,75.29,0.07
4867,81.74,122.12
4868,83.29,0.0
4869,83.49,0.0
4870,85.23,0.0
4871,86.79,0.04
4872,85.77,0.02
4873,86.19,171.67
4874,86.65,0.0
4875,88.88,0.01
4876,95.56,0.01
4877,95.81,0.03
4878,97.06,0.74
4879,96.86,1.07
4880,97.15,0.89
4881,98.44,0.85
4882,105.17,0.87
4883,1708.85,453.63
4884,1708.85,453.63
4885,1708.04,453.85
4886,1708.71,453.85
4887,1708.7,453.69
4888,1708.18,453.67
4889,88.06,453.0
4890,88.17,453.0
4891,88.2,453.0
4892,89.4,453.06
4893,89.17,453.04
4894,89.32,453.03
4895,88.85,453.02
4896,89.6,453.0
4897,94.84,453.0
4898,95.63,453.0
4899,95.99,453.06
4900,96.06,453.04
4901,96.23,453.03
4902,95.74,453.02
4903,38.28,0.06
4904,39.5,0.28
4905,41.01,0.28
4906,44.77,0.99
4907,45.02,0.28
4908,45.4,0.35
4909,51.13,0.07
4910,51.0,122.12
4911,51.0,0.0
4912,51.14,0.0
4913,52.44,0.0
4914,55.54,0.01
4915,54.93,0.01
4916,54.99,171.67
4917,54.97,0.0
4918,54.97,0.0
4919,55.0,0.0
4920,55.06,0.0
4921,56.95,0.07
4922,56.23,0.27
4923,56.84,0.06
4924,57.84,0.03
4925,56.93,0.06
4926,1665.34,453.01
4927,1665.34,453.01
4928,1665.08,453.19
4929,1665.23,453.2
4930,1665.34,453.04
4931,1665.34,453.03
4932,53.43,452.61
4933,53.49,452.61
4934,53.59,452.61
4935,54.59,452.64
4936,53.59,452.64
4937,54.21,452.63
4938,54.68,452.62
4939,57.37,452.61
4940,57.83,452.61
4941,57.97,452.61
4942,58.94,452.64
4943,58.04,452.64
4944,58.83,452.63
4945,58.91,452.62
4946,126.3,5.49
4947,129.17,6.5
4948,133.37,6.4
4949,134.52,6.68
4950,134.9,6.58
4951,138.32,6.99
4952,140.4,7.57
4953,140.61,129.77
4954,140.48,7.99
4955,143.01,7.94
4956,143.12,7.92
4957,142.18,6.87
4958,143.05,7.2
4959,145.26,179.58
4960,145.54,8.0
4961,146.12,8.0
4962,147.71,8.12
4963,147.92,9.04
4964,145.39,10.54
4965,147.09,11.92
4966,147.08,12.06
4967,147.13,11.98
4968,149.46,12.14
4969,1748.89,463.38
4970,1748.89,463.22
4971,1746.8,462.8
4972,1747.87,463.16
4973,1747.87,463.28
4974,1747.87,463.26
4975,143.19,461.79
4976,143.23,461.77
4977,143.3,461.71
4978,141.06,460.79
4979,142.84,461.27
4980,142.81,461.64
4981,143.63,461.65
4982,145.16,461.84
4983,145.28,461.9
4984,145.6,461.82
4985,143.37,460.84
4986,145.11,461.37
4987,145.22,461.74
4988,145.73,461.76
4989,135.51,2.84
4990,140.66,2.96
4991,828.76,305.43
4992,147.04,84.51
4993,148.49,182.29
4994,150.71,211.41
4995,971.57,223.01
4996,972.85,128.07
4997,1059.84,6.07
4998,154.67,6.18
4999,154.88,6.19
5000,157.08,5.94
5001,1448.04,6.28
5002,157.78,179.37
5003,157.89,7.86
5004,157.91,7.88
5005,158.29,8.18
5006,161.47,10.72
5007,162.94,11.98
5008,162.96,13.56
5009,163.89,13.88
5010,164.58,13.92
5011,170.91,13.94
5012,6581.43,465.04
5013,6581.36,464.98
5014,6579.14,464.89
5015,6579.5,465.04
5016,6579.55,465.08
5017,6579.75,465.08
5018,1765.63,570.61
5019,1766.2,570.57
5020,1766.31,570.58
5021,1765.54,461.64
5022,1765.83,570.47
5023,1766.04,570.61
5024,1766.09,570.59
5025,1766.74,570.77
5026,1767.5,462.18
5027,1767.48,462.16
5028,1767.08,461.77
5029,1767.41,462.06
5030,1767.62,462.26
5031,1767.85,462.26
5032,118.38,1.17
5033,128.96,1.9
5034,819.27,304.49
5035,141.54,82.92
5036,150.32,180.18
5037,162.75,208.69
5038,995.43,219.54
5039,1002.46,124.37
5040,1093.68,2.15
5041,193.99,2.41
5042,198.63,2.86
5043,206.94,2.99
5044,1504.73,3.07
5045,217.5,174.65
5046,230.24,3.13
5047,240.8,3.8
5048,251.5,3.96
5049,264.18,4.15
5050,283.64,4.53
5051,301.46,4.49
5052,310.9,4.59
5053,324.27,4.6
5054,343.53,4.8
5055,6754.3,457.0
5056,6753.38,457.0
5057,6735.54,456.95
5058,6741.22,456.8
5059,6740.38,456.8
5060,6744.21,456.8
5061,1878.75,564.79
5062,1882.21,564.8
5063,1882.86,564.8
5064,1868.37,455.88
5065,1873.41,564.46
5066,1875.66,564.57
5067,1879.31,564.57
5068,1884.99,564.79
5069,1890.67,456.15
5070,1891.37,456.15
5071,1877.7,455.95
5072,1884.33,456.02
5073,1884.84,456.14
5074,1890.42,456.14
5075,18.6,109.16
5076,1956.4,325.39
5077,706.2,226.87
5078,2136.17,403.9
5079,21.23,89.11
5080,18.12,103.29
5081,21.39,339.48
5082,881.16,244.2
5083,1831.16,0.0
5084,18.0,0.0
5085,18.0,0.0
5086,1260.63,598.68
5087,2602.78,471.87
5088,18.0,0.0
5089,18.0,0.0
5090,18.0,0.0
5091,18.0,0.0
5092,18.0,0.0
5093,4643.1,810.6
5094,18.0,0.0
5095,17.88,0.0
5096,1588.08,0.0
5097,19.54,0.0
5098,8031.7,2487.54
5099,8031.7,2487.54
5100,12656.8,2666.7
5101,8031.58,2487.54
5102,8031.58,2487.54
5103,9601.78,2487.54
5104,17.83,1917.81
5105,17.8,1917.81
5106,17.8,1917.81
5107,4642.93,2340.6
5108,17.85,2075.1
5109,17.87,1917.81
5110,1588.08,1917.81
5111,18.0,1917.81
5112,18.0,1809.12
5113,18.0,1809.12
5114,4643.1,2340.6
5115,17.88,1966.41
5116,17.88,1809.12
5117,1588.08,1809.12
5118,265.45,0.07
5119,311.99,65.13
5120,994.25,75.66
5121,332.27,0.0
5122,336.29,0.0
5123,356.0,0.0
5124,358.63,0.0
5125,359.1,0.0
5126,373.74,0.0
5127,386.27,0.0
5128,387.55,0.0
5129,377.0,0.0
5130,383.27,0.02
5131,393.31,0.0
5132,394.72,0.0
5133,399.46,0.0
5134,403.99,0.0
5135,405.57,0.0
5136,1934.17,0.0
5137,405.65,0.0
5138,406.07,0.0
5139,399.69,0.0
5140,407.29,0.0
5141,1965.17,452.31
5142,1964.94,452.31
5143,3494.79,452.31
5144,1961.2,452.31
5145,1961.34,452.31
5146,1961.94,452.31
5147,360.93,226.17
5148,360.83,226.17
5149,361.11,226.17
5150,1886.92,226.17
5151,360.91,226.17
5152,361.45,226.17
5153,362.72,226.17
5154,366.0,226.17
5155,366.71,226.17
5156,378.13,226.17
5157,1907.4,226.17
5158,378.0,226.17
5159,378.74,226.17
5160,379.71,226.17
5161,9.76,0.07
5162,21.76,65.13
5163,691.79,75.66
5164,5.89,0.0
5165,5.95,0.0
5166,5.95,0.0
5167,6.0,0.0
5168,5.95,0.0
5169,6.0,0.0
5170,6.0,0.0
5171,5.95,0.0
5172,5.9,0.0
5173,6.26,0.02
5174,6.0,0.0
5175,6.0,0.0
5176,6.0,0.0
5177,6.0,0.0
5178,6.0,0.0
5179,1547.77,0.0
5180,6.12,0.0
5181,6.0,0.0
5182,6.44,0.0
5183,6.0,0.0
5184,1608.93,452.31
5185,1608.93,452.31
5186,3150.7,452.31
5187,1608.93,452.31
5188,1608.93,452.31
5189,1609.25,452.31
5190,5.85,226.17
5191,5.85,226.17
5192,5.85,226.17
5193,1547.62,226.17
5194,5.85,226.17
5195,5.85,226.17
5196,6.17,226.17
5197,5.85,226.17
5198,5.85,226.17
5199,5.85,226.17
5200,1547.62,226.17
5201,5.85,226.17
5202,5.85,226.17
5203,6.17,226.17
5204,4.81,0.07
5205,16.64,65.13
5206,686.45,75.66
5207,0.93,0.0
5208,1.11,0.0
5209,1.0,0.0
5210,1.09,0.0
5211,1.1,0.0
5212,1.1,0.0
5213,1.04,0.0
5214,0.99,0.0
5215,1.0,0.0
5216,1.36,0.02
5217,1.0,0.0
5218,1.0,0.0
5219,1.0,0.0
5220,0.99,0.0
5221,0.99,0.0
5222,1542.92,0.0
5223,1.17,0.0
5224,1.05,0.0
5225,1.59,0.0
5226,1.05,0.0
5227,1604.52,452.31
5228,1604.52,452.31
5229,3146.35,452.31
5230,1604.58,452.31
5231,1604.58,452.31
5232,1604.9,452.31
5233,0.89,226.17
5234,0.88,226.17
5235,0.88,226.17
5236,1542.82,226.17
5237,1.03,226.17
5238,1.05,226.17
5239,1.37,226.17
5240,1.0,226.17
5241,0.99,226.17
5242,0.99,226.17
5243,1542.92,226.17
5244,1.05,226.17
5245,1.05,226.17
5246,1.37,226.17
5247,20.91,1.0
5248,25.76,66.16
5249,709.64,77.2
5250,27.89,1.7
5251,30.78,1.83
5252,31.9,1.9
5253,31.68,1.96
5254,32.0,1.96
5255,31.43,2.01
5256,32.0,1.99
5257,32.0,1.99
5258,31.88,1.94
5259,32.24,1.96
5260,34.33,1.96
5261,34.93,2.0
5262,35.14,2.01
5263,35.54,2.01
5264,36.58,2.01
5265,1578.23,2.02
5266,37.01,2.06
5267,37.41,2.07
5268,37.45,2.23
5269,37.97,2.68
5270,1638.43,454.91
5271,1638.37,454.91
5272,3179.82,454.8
5273,1638.02,454.85
5274,1638.09,454.87
5275,1638.44,454.87
5276,32.3,228.4
5277,32.31,228.4
5278,32.3,228.4
5279,1573.62,228.3
5280,33.16,228.36
5281,33.68,228.38
5282,34.06,228.38
5283,34.06,228.41
5284,34.05,228.41
5285,34.03,228.41
5286,1575.18,228.31
5287,33.61,228.36
5288,33.68,228.38
5289,34.15,228.38
5290,48999.25,3281.0
5291,59936.05,5003.58
5292,60892.52,5693.56
5293,64122.69,7145.04
5294,68901.17,8116.2
5295,76125.19,9640.48
5296,80787.87,10481.59
5297,84278.73,12029.33
5298,87620.89,12226.74
5299,88079.52,11962.47
5300,103570.5,12998.83
5301,121158.1,15023.99
5302,127435.27,15272.23
5303,129223.24,16094.98
5304,137232.44,16712.69
5305,139207.4,16819.43
5306,139566.69,17508.89
5307,140674.59,17529.59
5308,148956.95,19000.69
5309,145528.1,18887.03
5310,146383.77,19802.82
5311,151464.99,20293.83
5312,148960.69,19659.83
5313,152214.59,20937.22
5314,152214.59,20937.22
5315,153207.09,21341.46
5316,150315.21,21388.47
5317,150478.5,21506.67
5318,152853.78,21567.72
5319,122616.82,16722.13
5320,122712.25,16725.99
5321,122792.38,16725.99
5322,125835.45,17625.85
5323,121496.95,17432.07
5324,122129.19,17253.16
5325,124288.83,17351.99
5326,123307.62,16784.76
5327,123748.29,16896.1
5328,124242.21,17129.65
5329,128371.45,18071.28
5330,131749.46,18383.55
5331,136342.32,18517.53
5332,140132.65,18552.77
5333,19.61,0.99
5334,1950.43,66.02
5335,706.77,303.36
5336,2136.27,162.56
5337,771.34,90.1
5338,30.74,1.02
5339,34.48,218.34
5340,42.92,245.18
5341,951.43,1.0
5342,48.09,1.0
5343,50.64,1.0
5344,56.24,1.0
5345,1351.65,1.0
5346,76.14,1.0
5347,79.05,1.0
5348,86.21,1.0
5349,105.11,1.0
5350,107.69,1.0
5351,3201.16,203.63
5352,143.87,1.0
5353,155.67,1.0
5354,4866.68,219.69
5355,170.45,2.84
5356,8176.98,2942.23
5357,8175.64,2942.23
5358,11249.32,2934.6
5359,8171.65,3160.76
5360,8173.94,3160.8
5361,9743.06,3160.8
5362,1718.72,2371.78
5363,1719.98,2371.76
5364,1719.02,2371.76
5365,4795.91,2255.48
5366,1717.51,2590.29
5367,1718.43,2590.31
5368,3287.31,2590.31
5369,1719.39,2371.78
5370,1721.68,2263.08
5371,1722.24,2263.08
5372,4799.52,2255.48
5373,1721.15,2481.61
5374,1722.95,2481.63
5375,3292.54,2481.63
5376,5.18,0.99
5377,1935.38,66.02
5378,4.85,76.59
5379,6.38,81.78
5380,4.2,1.0
5381,4.2,1.02
5382,4.37,1.02
5383,4.55,1.02
5384,911.47,1.0
5385,7.55,1.0
5386,8.6,1.0
5387,9.92,1.0
5388,12.42,1.0
5389,9.74,1.0
5390,9.02,1.0
5391,9.03,1.0
5392,9.12,1.0
5393,12.25,1.0
5394,13.37,1.0
5395,18.75,1.0
5396,23.84,1.0
5397,1601.06,1.14
5398,32.68,1.96
5399,1631.04,680.17
5400,1631.04,680.17
5401,1627.48,680.19
5402,1632.22,680.23
5403,1632.42,680.25
5404,3201.02,680.25
5405,16.7,453.7
5406,16.7,453.68
5407,16.7,453.68
5408,16.97,453.7
5409,18.36,453.74
5410,18.46,453.74
5411,1586.86,453.74
5412,16.7,453.7
5413,16.7,453.68
5414,16.81,453.68
5415,18.72,453.7
5416,20.7,453.74
5417,21.03,453.74
5418,1588.92,453.74
5419,130.47,0.11
5420,2074.48,65.25
5421,160.32,15.24
5422,167.21,33.49
5423,182.63,2.05
5424,198.2,2.66
5425,212.46,2.9
5426,217.34,2.98
5427,1128.49,3.0
5428,244.82,3.0
5429,253.91,3.0
5430,272.68,3.0
5431,294.14,3.0
5432,310.41,3.0
5433,350.3,3.07
5434,365.87,3.13
5435,381.96,3.74
5436,388.3,3.96
5437,387.52,4.11
5438,407.33,4.14
5439,413.37,4.68
5440,1986.67,4.9
5441,422.2,4.94
5442,1976.59,289.75
5443,1976.65,289.74
5444,1964.7,289.71
5445,1972.64,289.74
5446,1973.85,289.76
5447,3540.65,289.76
5448,317.89,288.57
5449,317.72,288.55
5450,319.14,288.54
5451,306.21,288.55
5452,318.86,288.56
5453,319.09,288.62
5454,1888.68,288.67
5455,325.73,288.76
5456,326.86,288.77
5457,330.55,288.76
5458,320.34,288.73
5459,337.11,288.75
5460,337.96,288.78
5461,1916.79,288.78
5462,82341.83,1009.74
5463,88695.86,1040.24
5464,95208.01,1292.26
5465,97758.68,1428.05
5466,99972.31,1564.76
5467,107280.99,2084.93
5468,114625.3,2403.59
5469,114229.9,2557.28
5470,120416.26,2761.08
5471,122455.67,2767.4
5472,125296.16,2950.12
5473,128596.79,3160.67
5474,130352.74,3340.98
5475,134039.71,3725.08
5476,136995.83,4000.7
5477,139897.54,4286.6
5478,142490.92,4400.85
5479,144100.75,4512.71
5480,147441.13,4755.59
5481,149041.86,5125.62
5482,150554.61,5255.78
5483,152563.36,5507.5
5484,154481.52,5636.78
5485,155610.76,5736.6
5486,155497.47,5740.21
5487,154081.07,5559.04
5488,154081.07,5616.6
5489,154128.21,5625.04
5490,154602.32,5677.22
5491,130262.56,4489.95
5492,130217.01,4507.43
5493,130404.24,4509.77
5494,130526.32,4377.87
5495,130727.87,4406.19
5496,130889.7,4427.29
5497,132091.03,4474.51
5498,134691.98,4529.9
5499,135032.21,4561.14
5500,138424.9,4582.13
5501,138151.59,4457.03
5502,139316.04,4517.09
5503,140629.52,4561.61
5504,142114.01,4656.76
5505,226.99,50.12
5506,209.47,21.69
5507,1169.55,153.29
5508,834.26,68.07
5509,230.56,23.07
5510,281.11,7.49
5511,302.68,6.73
5512,336.14,6.85
5513,386.52,6.25
5514,432.99,6.64
5515,524.75,7.7
5516,570.0,40.77
5517,614.82,40.84
5518,624.39,8.02
5519,635.77,8.01
5520,655.64,8.13
5521,778.07,8.67
5522,822.78,8.85
5523,1034.84,59.23
5524,1080.3,59.26
5525,1150.77,9.04
5526,1162.62,9.1
5527,1234.42,9.72
5528,2794.66,361.91
5529,2794.66,361.91
5530,2776.86,412.04
5531,2776.86,412.04
5532,2782.59,361.81
5533,2784.96,361.82
5534,991.33,242.62
5535,993.13,242.62
5536,992.58,242.61
5537,971.34,292.78
5538,972.09,292.78
5539,985.12,242.58
5540,986.28,242.57
5541,993.77,242.67
5542,998.12,242.69
5543,1005.8,242.74
5544,999.42,293.06
5545,1013.51,293.75
5546,1027.05,243.53
5547,1032.49,243.56
5548,1515.71,51.09
5549,1606.61,59.8
5550,1642.35,148.75
5551,1712.23,83.59
5552,1751.4,75.07
5553,1835.49,79.65
5554,1886.2,81.92
5555,1935.47,86.0
5556,2003.59,90.94
5557,2064.7,92.64
5558,2100.54,96.27
5559,2128.98,98.58
5560,2167.48,100.68
5561,2186.71,102.03
5562,2206.36,104.83
5563,2218.32,107.1
5564,2230.44,109.58
5565,2232.93,112.59
5566,2262.87,114.47
5567,2362.86,119.74
5568,2388.41,120.58
5569,2429.43,122.13
5570,2484.76,126.81
5571,4032.19,298.56
5572,4032.19,298.56
5573,4005.25,295.96
5574,4005.25,296.11
5575,4005.74,296.45
5576,4009.78,296.64
5577,2129.56,220.96
5578,2132.77,220.89
5579,2132.77,221.14
5580,2118.81,219.36
5581,2130.01,219.72
5582,2136.63,220.24
5583,2156.17,220.75
5584,2163.04,222.39
5585,2173.39,222.68
5586,2260.21,223.59
5587,2288.51,222.51
5588,2315.51,224.29
5589,2336.2,226.17
5590,2353.7,227.04
5591,78.25,4.24
5592,32.51,7.46
5593,59.24,98.17
5594,13.84,4.5
5595,19.4,3.33
5596,12.81,2.53
5597,12.95,0.09
5598,12.76,0.09
5599,13.6,0.03
5600,13.9,0.06
5601,21.95,0.03
5602,20.1,0.0
5603,14.0,0.0
5604,14.0,0.0
5605,18.24,0.0
5606,14.0,0.07
5607,14.01,0.2
5608,24.45,0.14
5609,25.71,0.07
5610,19.65,0.14
5611,28.69,0.07
5612,34.51,0.5
5613,88.26,0.33
5614,140.67,67.03
5615,146.28,67.03
5616,140.16,67.03
5617,140.2,67.03
5618,140.21,67.03
5619,140.22,67.03
5620,57.18,4.15
5621,57.18,4.15
5622,62.79,4.15
5623,57.15,4.15
5624,57.19,4.15
5625,57.2,4.15
5626,57.21,4.15
5627,57.21,4.15
5628,57.51,4.18
5629,63.51,4.18
5630,58.09,4.15
5631,58.13,4.15
5632,58.14,4.15
5633,58.15,4.15
5634,48.35,0.97
5635,54.18,0.99
5636,84.77,22.36
5637,66.41,3.12
5638,77.28,2.67
5639,78.24,2.84
5640,89.25,2.85
5641,98.14,2.98
5642,119.11,2.85
5643,129.24,2.96
5644,151.08,2.96
5645,183.67,4.2
5646,180.64,4.56
5647,187.44,4.73
5648,210.47,4.8
5649,223.38,5.96
5650,240.26,6.1
5651,248.34,6.91
5652,281.74,6.66
5653,290.61,6.94
5654,314.02,6.93
5655,336.4,9.27
5656,361.51,8.81
5657,385.79,68.15
5658,389.5,68.17
5659,386.09,67.89
5660,388.89,67.91
5661,388.89,67.93
5662,392.49,68.37
5663,243.78,5.83
5664,242.28,5.85
5665,247.3,5.83
5666,246.78,5.62
5667,247.42,5.62
5668,245.73,5.55
5669,248.34,5.89
5670,246.81,5.82
5671,245.36,5.86
5672,255.82,5.81
5673,259.87,5.61
5674,273.18,5.63
5675,277.77,5.61
5676,282.3,6.15
5677,52.84,0.02
5678,71.37,0.06
5679,95.74,4.26
5680,109.67,1.52
5681,129.0,0.15
5682,142.56,0.14
5683,162.84,0.06
5684,186.48,0.06
5685,205.37,0.03
5686,211.43,0.18
5687,246.11,0.18
5688,304.93,0.28
5689,303.28,0.63
5690,361.56,0.99
5691,434.96,1.34
5692,440.69,2.24
5693,512.66,3.18
5694,550.82,4.53
5695,612.84,4.86
5696,635.74,5.29
5697,751.08,5.52
5698,812.17,6.1
5699,904.71,5.68
5700,932.15,6.33
5701,931.25,6.29
5702,888.18,5.92
5703,884.9,5.96
5704,888.22,5.95
5705,900.9,6.29
5706,619.23,3.7
5707,628.78,3.79
5708,632.67,3.77
5709,605.08,3.54
5710,599.84,3.56
5711,605.92,3.47
5712,612.28,3.71
5713,622.6,3.67
5714,632.48,3.79
5715,641.32,3.77
5716,613.55,3.57
5717,621.12,3.59
5718,633.99,3.47
5719,636.55,3.94
5720,16.35,0.01
5721,16.01,0.02
5722,19.75,2.2
5723,19.55,0.03
5724,28.8,0.18
5725,33.29,0.18
5726,34.8,0.0
5727,37.06,0.0
5728,37.97,0.0
5729,37.29,0.0
5730,38.85,0.0
5731,45.6,0.05
5732,39.73,0.05
5733,42.03,0.1
5734,44.05,0.11
5735,44.47,0.17
5736,46.29,0.43
5737,49.39,0.46
5738,56.46,1.04
5739,51.43,1.0
5740,50.97,0.67
5741,77.52,1.91
5742,91.35,1.59
5743,164.5,2.6
5744,164.47,2.51
5745,166.73,2.31
5746,161.03,2.27
5747,161.03,2.23
5748,161.46,2.52
5749,104.38,1.51
5750,105.26,1.52
5751,105.39,1.46
5752,108.46,1.43
5753,102.69,1.39
5754,102.8,1.28
5755,103.67,1.48
5756,105.75,1.48
5757,106.74,1.49
5758,106.99,1.43
5759,110.03,1.4
5760,104.91,1.36
5761,106.15,1.25
5762,106.54,1.45
5763,14.96,1.08
5764,16.31,1.26
5765,21.15,3.54
5766,20.96,2.38
5767,25.82,3.59
5768,31.01,4.83
5769,35.42,5.43
5770,36.77,5.88
5771,37.1,5.96
5772,37.9,5.94
5773,42.47,5.99
5774,47.5,5.98
5775,44.99,5.93
5776,46.24,5.94
5777,52.61,5.94
5778,59.3,5.99
5779,61.42,6.0
5780,61.97,6.61
5781,69.43,6.84
5782,64.56,6.91
5783,63.97,6.55
5784,68.17,6.99
5785,81.14,6.76
5786,96.65,6.73
5787,95.75,6.64
5788,100.24,6.56
5789,94.78,6.51
5790,94.7,6.45
5791,95.33,6.7
5792,69.51,6.31
5793,69.98,6.3
5794,69.86,6.32
5795,73.78,6.23
5796,68.33,6.18
5797,68.4,6.1
5798,69.8,6.3
5799,71.05,6.39
5800,71.52,6.4
5801,71.72,6.42
5802,75.75,6.33
5803,71.69,6.28
5804,73.2,6.2
5805,73.85,6.38
5806,18.36,0.15
5807,17.66,0.15
5808,20.38,1.27
5809,20.31,0.76
5810,23.57,0.91
5811,26.09,1.07
5812,27.93,1.29
5813,29.89,1.79
5814,31.26,1.97
5815,32.85,2.01
5816,34.6,2.72
5817,39.48,2.92
5818,39.83,2.95
5819,40.36,2.97
5820,42.68,2.98
5821,45.76,3.01
5822,49.46,3.11
5823,51.16,3.16
5824,57.06,3.21
5825,58.62,3.21
5826,60.33,3.73
5827,67.04,4.5
5828,70.48,4.92
5829,85.7,5.52
5830,84.69,5.46
5831,83.46,5.21
5832,84.09,5.14
5833,84.06,5.13
5834,84.9,5.36
5835,56.09,3.76
5836,56.07,3.77
5837,55.88,3.79
5838,53.75,3.65
5839,54.46,3.58
5840,54.71,3.57
5841,55.92,3.72
5842,56.98,3.76
5843,57.25,3.81
5844,57.53,3.84
5845,55.55,3.7
5846,57.61,3.86
5847,59.44,3.91
5848,60.03,4.06
5849,10.36,0.14
5850,7.52,0.3
5851,7.5,0.76
5852,7.11,0.62
5853,7.29,0.47
5854,7.23,0.52
